Frame;leftX;leftY;rightX;rightY
136;296;355;485;358
137;297;355;486;358
138;298;356;488;358
139;299;355;489;358
140;300;355;490;358
141;301;355;490;358
142;301;356;491;358
143;302;356;491;358
144;302;356;492;358
145;302;356;497;359
146;302;356;492;359
147;301;356;491;359
148;301;356;493;359
149;302;357;493;359
150;302;357;493;359
151;304;357;496;359
152;306;357;497;359
153;307;357;499;359
154;309;358;501;359
155;310;358;503;359
156;313;358;506;358
157;314;358;508;359
158;316;358;509;359
159;318;358;511;359
160;320;358;515;359
161;325;359;518;358
162;331;359;523;358
163;339;361;529;358
164;346;362;535;356
165;350;362;529;355
166;360;363;549;358
167;360;362;554;359
168;362;362;560;360
169;371;361;555;360
170;373;362;556;360
171;373;362;555;360
172;368;362;554;360
173;370;362;554;361
174;370;363;555;361
175;371;363;557;362
176;372;364;558;362
177;374;365;560;363
178;375;365;560;362
179;376;365;561;362
180;377;365;561;362
181;377;365;566;362
182;379;365;568;362
183;379;365;564;362
184;380;366;568;361
185;381;366;570;361
186;383;366;571;360
187;386;366;570;360
188;388;366;571;360
189;390;366;572;359
190;391;365;574;359
191;393;365;575;358
192;395;364;576;357
193;395;364;577;356
194;394;364;576;357
195;394;364;576;356
196;393;364;575;356
197;392;364;573;356
198;390;363;573;356
199;391;363;573;356
200;392;363;573;356
201;392;363;574;356
202;393;363;574;356
203;395;362;574;356
204;394;363;584;356
205;395;363;575;356
206;396;363;575;356
207;397;363;574;356
208;396;363;573;356
209;393;363;572;356
210;392;363;570;356
211;390;364;579;357
212;390;364;579;357
213;390;364;580;357
214;392;364;572;357
215;393;364;573;357
216;396;364;574;356
217;400;364;586;356
218;401;364;578;356
219;402;364;579;355
220;401;364;580;355
221;402;363;581;355
222;403;363;581;355
223;403;363;581;355
224;405;364;581;355
225;406;363;581;355
226;406;363;582;354
227;406;363;583;354
228;406;363;582;354
229;406;363;583;354
230;406;363;583;354
231;406;363;583;354
232;407;364;591;354
233;406;363;583;354
234;407;364;583;354
235;407;363;583;354
236;407;364;592;354
237;406;364;591;354
238;406;364;590;354
239;407;364;582;354
240;406;364;581;354
241;406;364;581;355
242;406;364;580;355
243;406;365;581;355
244;407;364;582;355
245;407;364;581;355
246;408;364;581;355
247;409;364;583;354
248;410;364;583;354
249;410;364;584;354
250;410;364;584;354
251;410;364;584;354
252;410;364;584;354
253;410;364;584;354
254;410;364;584;354
255;410;364;584;354
256;411;364;585;354
257;411;364;585;354
258;412;364;585;355
259;412;365;586;355
260;412;365;587;355
261;414;365;588;355
262;417;366;591;354
263;418;366;592;354
264;418;365;593;354
265;418;363;592;352
266;419;362;593;351
267;419;363;593;350
268;419;363;601;351
269;419;364;601;352
270;419;363;593;351
271;417;363;592;351
272;415;363;590;352
273;416;364;590;352
274;416;363;591;352
275;417;363;591;352
276;417;363;591;352
277;418;364;592;352
278;418;364;592;352
279;419;364;593;352
280;419;364;593;352
281;420;364;594;352
282;422;364;595;351
283;422;363;595;351
284;422;363;595;351
285;421;363;594;351
286;420;363;593;352
287;419;363;592;352
288;418;363;591;353
289;417;363;590;353
290;417;363;590;353
291;416;363;589;353
292;414;363;587;353
293;414;363;587;354
294;413;364;586;353
295;413;364;586;354
296;413;364;586;354
297;412;364;585;354
298;412;364;585;354
299;412;364;585;354
300;411;363;593;354
301;411;364;584;354
302;411;364;584;355
303;411;364;584;355
304;412;364;585;355
305;411;364;585;354
306;411;364;585;354
307;411;364;584;354
308;410;365;584;354
309;403;365;583;355
310;403;365;584;355
311;403;365;584;355
312;410;365;584;355
313;411;366;584;355
314;410;366;584;355
315;410;366;584;355
316;410;366;584;355
317;410;366;584;355
318;410;366;584;355
319;409;366;584;356
320;402;366;584;356
321;409;366;584;356
322;401;366;583;357
323;401;366;584;357
324;401;366;583;357
325;401;366;583;356
326;402;366;584;355
327;430;364;602;350
328;454;360;600;330
329;462;357;610;372
330;475;355;625;354
331;494;354;648;353
332;525;351;666;325
333;533;350;674;323
334;540;351;680;321
335;545;350;684;300
336;547;351;687;294
337;548;351;688;295
338;547;353;688;295
339;546;353;686;296
340;544;353;684;302
341;537;354;680;322
342;518;354;675;300
343;520;356;665;296
344;489;360;650;345
345;482;362;645;340
346;475;363;640;343
347;467;364;634;344
348;450;365;623;348
349;443;365;617;350
350;437;366;613;350
351;430;366;609;351
352;428;367;606;352
353;421;368;593;353
354;421;368;592;353
355;420;369;592;354
356;420;369;591;354
357;420;368;599;353
358;422;368;594;353
359;424;367;595;352
360;422;368;596;352
361;422;368;597;352
362;422;368;597;352
363;426;368;596;352
364;425;368;595;352
365;424;367;595;352
366;423;367;595;352
367;424;367;594;352
368;424;367;594;352
369;424;367;594;352
370;425;367;595;351
371;425;367;595;351
372;426;367;595;351
373;426;367;595;351
374;426;367;595;352
375;425;366;595;352
376;424;366;593;352
377;423;366;593;352
378;423;366;591;352
379;424;367;592;352
380;428;365;595;351
381;436;365;614;348
382;457;361;621;345
383;482;358;633;340
384;489;357;641;339
385;497;357;647;336
386;502;358;651;335
387;505;358;654;335
388;506;359;655;335
389;505;359;655;335
390;498;358;650;336
391;483;360;643;337
392;472;359;634;348
393;453;364;623;345
394;444;365;618;347
395;439;365;613;349
396;433;365;609;350
397;431;366;602;350
398;427;367;596;352
399;426;367;595;352
400;426;367;594;352
401;425;367;594;353
402;417;365;593;351
403;405;364;583;350
404;399;363;577;351
405;392;363;571;352
406;386;363;567;353
407;380;363;562;353
408;371;363;554;355
409;367;363;551;356
410;365;363;547;357
411;365;363;547;357
412;364;364;546;359
413;364;364;546;359
414;373;365;549;358
415;380;365;556;359
416;392;364;564;358
417;399;363;572;357
418;418;364;589;353
419;432;361;598;350
420;451;360;613;345
421;459;359;623;343
422;473;358;630;342
423;485;360;641;342
424;489;360;644;341
425;492;361;646;342
426;494;362;648;341
427;495;362;649;341
428;495;363;649;341
429;491;362;646;341
430;478;363;639;343
431;466;364;631;345
432;461;364;627;347
433;451;366;621;350
434;445;366;616;351
435;440;366;614;353
436;438;367;610;353
437;433;367;608;353
438;430;368;603;355
439;428;368;599;355
440;427;368;597;355
441;426;369;595;356
442;425;368;595;355
443;424;368;594;355
444;425;368;593;355
445;425;368;593;355
446;425;368;593;355
447;425;368;594;355
448;427;367;595;353
449;428;367;596;353
450;431;367;598;354
451;433;368;601;354
452;436;368;603;353
453;433;369;606;352
454;439;368;606;352
455;438;368;605;352
456;436;368;604;353
457;427;368;601;353
458;424;368;599;353
459;428;368;598;354
460;427;368;596;354
461;426;368;596;354
462;426;368;595;354
463;426;367;595;353
464;426;367;595;353
465;425;367;594;354
466;424;368;593;354
467;423;368;592;354
468;422;367;591;354
469;421;367;590;354
470;420;367;590;355
471;420;367;589;355
472;419;367;589;355
473;418;366;588;354
474;418;366;588;354
475;417;366;589;353
476;418;365;589;353
477;419;365;589;353
478;419;365;589;353
479;419;364;589;353
480;418;364;589;352
481;417;364;588;353
482;417;364;588;353
483;416;364;587;353
484;416;364;587;353
485;415;364;587;354
486;415;364;586;353
487;415;364;586;354
488;414;364;585;353
489;414;364;585;353
490;414;364;585;353
491;414;364;585;353
492;414;364;586;353
493;414;365;587;352
494;415;365;588;352
495;416;365;588;352
496;416;365;588;352
497;416;365;588;352
498;416;365;586;352
499;416;365;587;353
500;415;365;586;353
501;415;365;586;354
502;414;365;585;354
503;414;365;585;354
504;412;365;583;354
505;411;365;583;354
506;402;367;581;353
507;398;370;575;359
508;392;372;569;361
509;381;373;557;364
510;376;373;550;365
511;373;373;548;366
512;372;374;547;367
513;373;373;546;366
514;382;368;554;351
515;389;368;564;357
516;391;369;568;359
517;395;369;570;360
518;398;368;572;359
519;402;368;577;357
520;403;368;578;357
521;404;368;579;357
522;405;367;581;356
523;407;367;581;356
524;408;366;582;355
525;406;363;580;353
526;395;361;578;353
527;393;360;576;352
528;393;361;575;353
529;395;363;578;354
530;397;363;580;354
531;398;363;580;353
532;406;362;581;353
533;406;361;581;352
534;412;361;586;352
535;418;362;590;352
536;422;362;594;352
537;426;363;597;352
538;430;364;600;352
539;431;363;603;349
540;425;358;598;344
541;416;351;592;339
542;406;345;583;335
543;391;339;572;331
544;369;325;555;324
545;362;325;550;322
546;359;325;546;322
547;356;326;544;324
548;357;327;544;324
549;371;332;553;333
550;376;335;552;348
551;387;351;537;357
552;391;356;574;347
553;402;357;577;350
554;402;362;592;354
555;416;365;585;356
556;417;367;588;357
557;412;369;590;357
558;414;369;591;358
559;417;374;594;360
560;419;374;595;361
561;420;374;603;361
562;422;375;597;361
563;422;376;602;361
564;423;376;602;361
565;428;376;601;361
566;422;376;599;360
567;422;375;599;361
568;421;375;600;360
569;421;375;598;360
570;422;375;599;360
571;422;375;599;360
572;422;375;599;360
573;422;374;598;359
574;423;374;600;359
575;423;374;598;359
576;422;373;598;359
577;429;373;597;359
578;428;373;597;358
579;422;373;598;358
580;429;372;598;357
581;429;372;598;357
582;430;372;599;357
583;431;372;600;357
584;430;371;602;356
585;429;371;601;356
586;429;371;598;356
587;429;371;598;356
588;428;371;597;356
589;426;371;595;356
590;425;371;594;357
591;424;371;594;357
592;424;371;593;357
593;422;371;593;357
594;419;371;596;357
595;423;371;597;357
596;425;371;596;356
597;420;371;595;356
598;422;371;597;356
599;426;371;601;355
600;428;371;603;355
601;435;371;605;355
602;437;371;606;354
603;438;370;608;353
604;441;369;608;352
605;443;368;609;353
606;438;368;612;352
607;441;367;615;352
608;444;368;618;351
609;448;369;620;351
610;447;369;620;351
611;451;369;617;351
612;442;368;615;351
613;439;368;613;351
614;436;368;610;351
615;434;368;609;352
616;434;369;608;353
617;434;369;608;353
618;433;369;608;353
619;434;369;608;353
620;434;369;608;353
621;434;369;608;353
622;433;369;608;353
623;433;368;607;353
624;430;368;605;353
625;429;368;603;352
626;434;368;602;353
627;427;368;601;353
628;432;368;600;353
629;424;368;599;353
630;423;368;598;353
631;429;368;598;353
632;428;367;597;353
633;427;367;597;353
634;421;367;595;354
635;418;369;596;353
636;414;372;591;358
637;404;375;582;360
638;399;375;574;362
639;389;375;564;364
640;386;375;560;365
641;383;375;558;366
642;382;376;556;365
643;381;375;556;366
644;390;374;570;362
645;390;369;570;348
646;394;367;562;358
647;398;369;573;357
648;401;370;574;360
649;404;369;578;359
650;405;370;579;359
651;406;369;580;358
652;408;369;581;358
653;409;369;582;358
654;411;369;583;358
655;411;369;584;357
656;411;369;584;357
657;411;369;584;357
658;411;368;584;357
659;412;368;584;356
660;411;368;584;357
661;411;368;583;357
662;402;367;580;355
663;393;367;572;355
664;367;366;541;357
665;343;362;517;362
666;313;369;489;370
667;290;370;466;372
668;276;356;450;371
669;266;355;438;371
670;260;353;426;369
671;256;347;429;360
672;241;330;428;350
673;241;316;425;336
674;239;306;426;324
675;240;298;428;315
676;242;298;430;314
677;244;298;432;314
678;246;299;436;314
679;250;300;440;313
680;258;304;448;314
681;263;306;452;316
682;266;307;457;317
683;281;323;466;324
684;305;319;481;322
685;340;348;525;345
686;357;352;538;349
687;375;356;551;352
688;388;359;568;349
689;397;359;582;349
690;420;362;595;350
691;427;364;602;351
692;435;366;604;353
693;440;369;608;353
694;435;367;604;353
695;429;365;608;351
696;421;362;591;351
697;400;359;576;350
698;389;356;564;349
699;376;353;553;351
700;357;352;547;349
701;338;344;525;344
702;299;358;477;332
703;290;323;464;326
704;265;305;456;317
705;262;301;450;316
706;258;301;447;315
707;250;298;440;313
708;247;298;436;313
709;244;297;433;313
710;242;297;430;313
711;241;297;428;314
712;239;306;426;323
713;241;317;426;335
714;241;330;424;349
715;255;347;426;360
716;261;353;426;369
717;264;355;437;371
718;275;357;449;370
719;289;355;465;370
720;311;357;488;368
721;335;359;515;357
722;368;361;539;302
723;397;367;571;356
724;404;367;584;355
725;410;367;584;356
726;411;367;584;356
727;411;368;584;356
728;411;368;585;356
729;412;368;584;357
730;412;368;584;357
731;411;368;584;357
732;410;368;583;358
733;409;369;581;358
734;408;368;581;358
735;406;369;579;358
736;404;369;579;359
737;403;369;577;359
738;400;369;574;359
739;398;368;573;358
740;394;367;562;359
741;391;369;559;362
742;390;374;571;362
743;381;375;557;366
744;381;375;557;366
745;383;375;559;366
746;385;375;562;365
747;388;375;563;364
748;399;375;574;362
749;404;375;579;360
750;414;372;589;357
751;418;369;596;353
752;426;367;596;353
753;428;367;597;353
754;427;367;597;353
755;428;367;598;353
756;429;367;598;353
757;429;367;599;353
758;427;367;600;353
759;428;368;601;353
760;434;368;602;353
761;436;368;604;352
762;430;368;605;352
763;433;368;607;352
764;434;368;607;352
765;435;369;608;352
766;440;369;608;352
767;440;368;608;352
768;434;368;608;352
769;434;368;608;352
770;434;368;608;352
771;436;368;611;352
772;436;368;610;351
773;440;368;613;350
774;443;368;615;350
775;447;368;618;350
776;452;368;620;350
777;453;368;621;350
778;445;367;620;351
779;448;367;618;351
780;438;367;615;352
781;442;368;614;352
782;435;368;612;352
783;433;370;610;353
784;432;370;609;354
785;435;370;605;354
786;434;371;604;355
787;432;371;602;355
788;428;371;598;356
789;426;370;597;356
790;425;371;595;356
791;423;371;596;357
792;423;371;593;357
793;421;371;593;357
794;423;371;593;357
795;424;371;594;357
796;425;371;594;356
797;426;371;595;356
798;428;371;597;356
799;423;371;598;356
800;428;371;598;356
801;426;371;599;356
802;426;371;601;356
803;430;372;600;357
804;429;372;599;357
805;423;372;598;357
806;423;372;598;357
807;428;373;597;358
808;422;373;597;358
809;422;373;597;358
810;423;373;597;359
811;423;374;597;359
812;424;373;599;359
813;425;374;600;359
814;425;374;599;359
815;422;374;599;360
816;422;374;599;360
817;422;374;599;360
818;422;375;599;360
819;422;375;599;360
820;421;375;599;360
821;427;376;597;360
822;428;376;598;360
823;429;376;599;361
824;422;375;597;361
825;422;375;598;361
826;421;374;596;360
827;420;374;594;360
828;421;372;591;358
829;420;370;589;357
830;417;369;588;357
831;414;367;586;356
832;404;365;592;354
833;402;360;576;350
834;394;356;576;346
835;391;356;576;346
836;393;335;560;341
837;380;331;553;334
838;355;326;542;323
839;355;325;542;323
840;355;325;542;323
841;361;325;548;322
842;369;326;555;323
843;388;337;568;331
844;406;344;583;335
845;406;344;583;336
846;423;358;596;343
847;432;363;603;349
848;429;364;600;351
849;422;363;597;351
850;426;363;596;351
851;417;361;590;352
852;412;359;586;352
853;406;360;581;351
854;406;361;582;352
855;407;361;582;352
856;405;362;580;354
857;403;362;578;354
858;399;360;576;353
859;399;360;576;353
860;399;360;584;352
861;405;362;580;353
862;408;365;582;355
863;408;366;582;356
864;406;367;580;356
865;404;367;579;356
866;402;368;578;357
867;398;368;578;357
868;398;369;573;359
869;394;369;570;359
870;392;368;569;359
871;387;367;563;357
872;382;367;552;361
873;371;374;547;366
874;370;374;546;366
875;373;374;548;366
876;376;373;551;365
877;381;373;556;363
878;392;372;568;361
879;399;370;576;358
880;405;367;584;354
881;409;365;584;354
882;411;365;584;354
883;411;365;585;354
884;413;365;585;354
885;414;365;586;354
886;414;365;586;354
887;415;365;587;353
888;415;365;587;353
889;416;365;587;352
890;416;365;588;352
891;416;365;588;352
892;416;365;587;352
893;414;364;587;352
894;414;364;586;352
895;414;364;586;352
896;415;364;586;353
897;414;364;586;353
898;414;364;586;353
899;414;363;586;353
900;415;363;586;353
901;415;363;587;353
902;415;363;587;352
903;416;363;587;352
904;417;363;588;352
905;414;363;588;352
906;417;363;589;352
907;418;364;590;353
908;418;364;590;353
909;418;365;589;353
910;417;365;588;353
911;418;365;589;354
912;417;365;588;354
913;418;366;588;354
914;419;366;588;354
915;420;367;589;354
916;420;367;589;354
917;421;367;590;354
918;421;367;591;355
919;423;367;592;354
920;424;367;593;354
921;425;367;594;354
922;425;367;595;353
923;426;367;595;353
924;425;367;595;354
925;425;368;596;354
926;427;368;597;354
927;423;368;598;354
928;424;368;599;353
929;434;368;602;353
930;436;368;604;353
931;437;368;604;352
932;439;368;606;352
933;439;368;606;352
934;436;368;603;353
935;433;368;601;353
936;430;368;598;354
937;428;367;596;354
938;427;367;595;354
939;425;368;594;355
940;424;368;593;355
941;418;368;592;355
942;424;368;593;355
943;419;368;592;355
944;420;368;594;355
945;421;369;595;355
946;422;368;598;355
947;423;368;598;355
948;424;368;602;354
949;429;368;607;353
950;432;367;610;353
951;436;367;613;352
952;443;366;616;351
953;449;366;620;350
954;462;364;626;348
955;467;363;630;346
956;480;363;638;343
957;492;361;645;341
958;496;362;649;340
959;496;362;649;340
960;496;362;648;340
961;493;361;646;340
962;491;360;644;340
963;487;359;641;341
964;474;358;631;342
965;464;358;623;343
966;451;359;613;346
967;433;360;600;349
968;418;363;589;353
969;397;363;573;357
970;390;363;566;358
971;380;364;560;359
972;374;365;556;358
973;364;363;548;358
974;364;363;548;358
975;364;363;549;357
976;365;363;549;357
977;367;363;551;356
978;371;364;555;356
979;379;363;563;353
980;385;363;567;353
981;392;364;572;352
982;399;364;577;351
983;404;364;583;350
984;420;365;593;350
985;425;366;595;352
986;426;366;595;352
987;426;366;595;352
988;427;366;596;352
989;430;366;601;350
990;433;366;604;350
991;438;365;612;350
992;445;364;617;347
993;452;363;623;344
994;471;359;637;350
995;480;361;645;337
996;499;358;650;335
997;504;358;655;335
998;505;359;655;335
999;504;358;654;335
1000;501;358;651;335
1001;502;357;651;335
1002;491;357;643;338
1003;477;358;635;339
1004;453;362;619;345
1005;440;366;611;347
1006;442;365;610;347
1007;419;365;593;352
1008;419;366;591;352
1009;422;366;593;352
1010;423;366;594;352
1011;424;366;594;352
1012;424;366;596;352
1013;424;366;596;352
1014;424;366;595;351
1015;425;366;595;351
1016;425;366;595;351
1017;425;366;594;351
1018;424;367;594;352
1019;424;367;594;352
1020;425;367;595;352
1021;424;367;594;352
1022;421;368;595;352
1023;425;368;596;352
1024;422;368;597;352
1025;422;368;597;352
1026;427;368;597;352
1027;425;367;595;352
1028;423;367;594;352
1029;420;368;592;353
1030;421;368;593;353
1031;421;368;592;354
1032;417;368;593;353
1033;423;368;593;353
1034;428;367;598;352
1035;431;367;601;351
1036;437;367;612;350
1037;443;366;615;350
1038;450;366;622;348
1039;466;364;633;344
1040;475;363;637;342
1041;484;361;643;340
1042;490;360;650;344
1043;517;358;662;342
1044;519;356;679;312
1045;535;354;681;304
1046;542;353;685;302
1047;546;353;687;302
1048;547;352;688;295
1049;548;351;689;295
1050;547;351;689;294
1051;545;350;685;298
1052;540;350;680;321
1053;533;350;674;323
1054;524;351;667;325
1055;494;354;649;353
1056;481;354;625;345
1057;461;357;610;374
1058;452;359;600;375
1059;430;366;600;348
1060;409;365;584;355
1061;408;365;583;355
1062;408;365;583;356
1063;407;365;583;356
1064;407;365;583;356
1065;408;366;583;356
1066;409;366;584;355
1067;409;366;584;355
1068;409;366;584;355
1069;410;366;584;355
1070;410;366;584;355
1071;410;366;584;355
1072;410;366;584;355
1073;410;366;584;355
1074;410;366;584;355
1075;410;365;584;355
1076;409;365;584;355
1077;409;365;583;355
1078;410;365;584;354
1079;411;365;584;354
1080;411;364;584;354
1081;411;364;585;354
1082;411;364;585;354
1083;411;364;584;355
1084;411;364;584;355
1085;405;364;584;354
1086;411;363;584;354
1087;411;363;584;354
1088;411;364;584;354
1089;412;364;585;354
1090;413;364;585;354
1091;412;364;586;354
1092;413;363;586;353
1093;413;363;595;353
1094;414;363;587;353
1095;416;363;589;353
1096;416;363;589;353
1097;417;363;590;352
1098;418;363;592;353
1099;419;363;592;352
1100;420;363;594;352
1101;421;363;594;351
1102;422;363;595;351
1103;422;363;595;351
1104;421;363;603;352
1105;420;364;602;352
1106;420;364;593;352
1107;419;364;601;352
1108;419;364;601;352
1109;418;364;600;352
1110;417;363;599;352
1111;416;363;599;352
1112;416;363;599;352
1113;416;363;598;352
1114;416;363;599;352
1115;417;363;592;351
1116;419;363;593;351
1117;419;363;593;351
1118;419;363;593;351
1119;419;362;593;350
1120;419;362;593;351
1121;418;363;593;352
1122;418;364;592;353
1123;418;366;592;354
1124;417;365;591;354
1125;414;365;588;355
1126;413;365;587;355
1127;412;365;586;355
1128;411;364;585;354
1129;410;364;585;354
1130;410;364;585;354
1131;410;364;585;354
1132;410;364;584;354
1133;410;364;584;354
1134;409;364;584;354
1135;410;364;584;354
1136;410;364;584;354
1137;409;364;584;354
1138;409;364;584;354
1139;409;364;583;354
1140;407;364;582;355
1141;406;364;581;355
1142;406;364;581;355
1143;406;364;581;355
1144;406;364;581;355
1145;405;364;581;354
1146;406;364;581;354
1147;406;363;581;354
1148;406;363;581;354
1149;406;363;582;354
1150;407;363;583;354
1151;407;363;592;354
1152;407;363;592;354
1153;407;363;592;354
1154;407;363;592;354
1155;407;363;583;354
1156;406;363;583;354
1157;407;363;582;354
1158;406;363;582;354
1159;406;363;582;354
1160;404;363;582;354
1161;404;364;581;354
1162;404;363;581;354
1163;403;363;580;354
1164;403;363;580;355
1165;402;364;580;355
1166;401;363;580;355
1167;402;363;580;355
1168;399;364;578;356
1169;399;364;577;356
1170;396;364;575;356
1171;394;364;582;356
1172;394;364;582;356
1173;391;364;580;357
1174;390;364;579;357
1175;390;363;579;357
1176;391;363;571;356
1177;391;363;580;356
1178;394;363;582;355
1179;395;363;575;355
1180;395;363;584;355
1181;394;363;584;356
1182;394;363;584;356
1183;393;362;583;356
1184;392;362;583;356
1185;392;363;582;356
1186;391;363;582;356
1187;391;363;582;356
1188;391;363;581;356
1189;390;363;582;356
1190;393;364;583;356
1191;394;364;584;356
1192;394;364;584;356
1193;394;364;577;356
1194;395;364;584;356
1195;393;365;576;358
1196;392;365;574;358
1197;390;365;579;359
1198;388;365;577;360
1199;386;365;576;360
1200;383;366;573;360
1201;381;365;571;361
1202;380;366;568;361
1203;379;365;564;362
1204;378;366;563;362
1205;377;365;566;362
1206;376;365;563;362
1207;375;365;563;362
1208;375;365;565;362
1209;374;365;562;362
1210;371;364;559;362
1211;370;364;557;362
1212;369;363;557;361
1213;369;362;555;360
1214;368;362;555;360
1215;372;362;556;360
1216;372;363;556;360
1217;371;363;555;360
1218;368;362;553;360
1219;365;362;557;360
1220;362;365;549;358
1221;350;362;528;355
1222;345;362;524;353
1223;338;361;529;359
1224;330;359;525;358
1225;325;358;519;358
1226;321;358;514;358
1227;319;358;511;358
1228;316;358;510;359
1229;315;358;508;359
1230;313;358;506;358
1231;310;358;503;359
1232;309;358;501;359
1233;307;358;500;359
1234;306;357;498;359
1235;305;357;497;359
1236;303;357;495;359
1237;302;357;494;359
1238;302;356;496;359
1239;301;357;492;358
1240;302;356;492;358
1241;301;356;492;358
1242;301;356;492;357
1243;301;356;497;357
1244;301;356;496;357
1245;301;356;490;357
1246;299;356;490;358
1247;298;356;489;358
1248;297;355;488;358
1249;297;355;487;358
1250;295;356;490;358
1251;294;356;489;359
1252;293;356;483;359
1253;293;356;483;359
1254;293;357;483;360
1255;292;357;482;360
1256;293;357;483;361
1257;294;357;484;361
1258;295;357;487;361
1259;297;357;488;360
1260;298;358;491;360
1261;301;358;492;360
1262;302;358;494;361
1263;304;358;497;361
1264;306;359;498;361
1265;308;359;500;361
1266;314;360;506;362
1267;316;361;508;361
1268;318;361;511;361
1269;320;361;513;361
1270;322;361;515;361
1271;324;362;518;361
1272;325;362;518;361
1273;326;362;519;361
1274;326;362;519;361
1275;326;362;519;361
1276;326;363;519;361
1277;326;362;519;361
1278;325;362;519;360
1279;325;362;518;360
1280;325;362;518;360
1281;325;362;518;360
1282;325;362;518;361
1283;325;363;518;360
1284;325;363;518;360
1285;325;363;518;360
1286;325;363;519;360
1287;325;363;518;360
1288;324;363;517;360
1289;324;362;517;361
1290;323;362;516;361
1291;321;362;515;361
1292;321;362;513;360
1293;320;362;513;360
1294;319;361;512;360
1295;318;361;511;360
1296;317;361;510;360
1297;317;360;509;360
1298;316;360;509;360
1299;315;360;508;360
1300;313;360;506;361
1301;313;360;506;361
1302;312;360;505;361
1303;311;360;505;361
1304;311;360;504;361
1305;311;360;503;362
1306;311;360;504;362
1307;312;361;505;363
1308;312;361;504;363
1309;312;361;504;363
1310;310;361;502;363
1311;309;361;502;363
1312;308;361;501;363
1313;306;361;498;364
1314;304;362;497;364
1315;300;362;493;365
1316;298;361;491;365
1317;296;361;488;365
1318;293;360;485;366
1319;292;360;482;366
