Frame;leftX;leftY;Area
1;331;455;280
2;357;456;194
3;323;456;289
4;342;433;254
5;347;433;1008
6;348;433;862
7;347;433;241
8;347;433;0
9;347;433;0
10;349;427;0
11;349;427;240
12;349;427;247
13;355;434;1357
14;341;436;272
15;353;435;276
16;353;435;293
17;353;435;287
18;365;429;272
19;337;427;275
20;335;426;283
