Frame;leftX;leftY;Area
1;331;455;4025
2;357;456;194
3;323;456;4104
4;342;433;1016
5;347;433;1008
6;348;433;862
7;347;433;2087
8;347;433;0
9;347;433;0
10;349;427;1784
11;349;427;240
12;349;427;247
13;355;434;1357
14;341;436;2600
15;353;435;2764
16;353;435;293
17;353;435;287
18;365;429;2765
19;337;427;2840
20;335;426;2848
